symbol,entry_time,exit_time,direction,entry,stop,target,exit,R,pnl_usd,notional_usd,risk_usd,leverage_used,equity_after,exit_reason
APT,2025-07-02 14:52:31.625301,2025-07-02 15:07:31.625301,short,17.199007,17.199007,15.781553,17.199007,0.0,0.0,427.11,11.7334,0.04,11733.3627,stop
APT,2025-07-02 15:32:31.625301,2025-07-02 15:37:31.625301,short,16.781012,17.075061,15.898864,17.075061,-1.0,-11.7334,669.61,11.7334,0.06,11721.6294,stop
APT,2025-07-02 17:22:31.625301,2025-07-02 17:27:31.625301,long,17.491242,17.208443,18.33964,17.208443,-1.0,-11.7216,724.99,11.7216,0.06,11709.9077,stop
APT,2025-07-02 21:07:31.625301,2025-07-02 21:12:31.625301,short,14.352022,14.568347,13.703048,13.703048,3.0,35.1297,776.89,11.7099,0.07,11745.0375,target
APT,2025-07-02 21:32:31.625301,2025-07-02 21:37:31.625301,short,13.11559,13.472807,12.043938,13.472807,-1.0,-11.745,431.23,11.745,0.04,11733.2924,stop
APT,2025-07-02 21:47:31.625301,2025-07-02 21:57:31.625301,short,13.471646,13.471646,13.137417,13.137417,2.25,35.1999,1418.79,11.7333,0.12,11768.4923,target
APT,2025-07-03 00:02:31.625301,2025-07-03 00:22:31.625301,short,13.057701,13.057701,12.074541,12.074541,2.25,35.3055,468.9,11.7685,0.04,11803.7978,target
APT,2025-07-03 02:27:31.625301,2025-07-03 02:37:31.625301,short,11.376792,11.376792,10.742524,10.742524,2.25,35.4114,635.17,11.8038,0.05,11839.2092,target
APT,2025-07-03 08:32:31.625301,2025-07-03 08:37:31.625301,short,8.42587,8.594475,7.920056,8.594475,-1.0,-11.8392,591.65,11.8392,0.05,11827.37,stop
APT,2025-07-03 09:12:31.625301,2025-07-03 09:17:31.625301,short,8.347284,8.542322,7.76217,8.542322,-1.0,-11.8274,506.19,11.8274,0.04,11815.5426,stop
APT,2025-07-03 09:27:31.625301,2025-07-03 09:52:31.625301,short,9.55875,9.795921,8.847237,9.795921,-1.0,-11.8155,476.2,11.8155,0.04,11803.727,stop
APT,2025-07-03 13:47:31.625301,2025-07-03 13:52:31.625301,short,6.054164,6.183899,5.664958,6.183899,-1.0,-11.8037,550.83,11.8037,0.05,11791.9233,stop
APT,2025-07-03 14:02:31.625301,2025-07-03 14:22:31.625301,short,6.980568,7.160186,6.441713,6.441713,3.0,35.3758,458.27,11.7919,0.04,11827.2991,target
APT,2025-07-03 16:02:31.625301,2025-07-03 16:07:31.625301,short,6.690176,6.834644,6.256775,6.834644,-1.0,-11.8273,547.71,11.8273,0.05,11815.4718,stop
APT,2025-07-03 16:42:31.625301,2025-07-03 16:52:31.625301,short,6.537333,6.657995,6.175346,6.175346,3.0,35.4464,640.15,11.8155,0.05,11850.9182,target
APT,2025-07-03 17:02:31.625301,2025-07-03 17:07:31.625301,short,5.518183,5.675387,5.04657,5.04657,3.0,35.5528,415.99,11.8509,0.04,11886.471,target
APT,2025-07-03 21:57:31.625301,2025-07-03 22:02:31.625301,long,7.123928,6.910936,7.762906,6.910936,-1.0,-11.8865,397.56,11.8865,0.03,11874.5845,stop
APT,2025-07-04 11:07:31.625301,2025-07-04 11:12:31.625301,long,11.611363,11.288781,12.579111,11.288781,-1.0,-11.8746,427.43,11.8746,0.04,11862.7099,stop
APT,2025-07-04 11:17:31.625301,2025-07-04 11:32:31.625301,long,11.523525,11.523525,12.282989,11.523525,0.0,0.0,539.99,11.8627,0.05,11862.7099,stop
APT,2025-07-04 12:02:31.625301,2025-07-04 12:12:31.625301,long,12.363407,12.377289,13.311082,13.311082,2.25,35.5881,464.28,11.8627,0.04,11898.298,target
APT,2025-07-04 15:22:31.625301,2025-07-04 15:32:31.625301,long,14.198849,14.198849,14.760494,14.198849,0.0,0.0,902.4,11.8983,0.08,11898.298,stop
APT,2025-07-04 17:52:31.625301,2025-07-04 18:02:31.625301,long,14.996602,14.605703,16.1693,14.605703,-1.0,-11.8983,456.47,11.8983,0.04,11886.3997,stop
APT,2025-07-04 20:17:31.625301,2025-07-04 20:22:31.625301,long,13.455064,13.309488,13.891793,13.309488,-1.0,-11.8864,1098.61,11.8864,0.09,11874.5133,stop
APT,2025-07-04 21:37:31.625301,2025-07-04 21:47:31.625301,long,15.773358,15.773358,17.105816,15.773358,0.0,0.0,421.7,11.8745,0.04,11874.5133,stop
APT,2025-07-04 21:52:31.625301,2025-07-04 21:57:31.625301,long,15.74035,15.279516,17.122854,15.279516,-1.0,-11.8745,405.59,11.8745,0.03,11862.6388,stop
APT,2025-07-04 22:22:31.625301,2025-07-04 22:27:31.625301,long,14.689866,14.588657,14.993494,14.588657,-1.0,-11.8626,1721.79,11.8626,0.15,11850.7762,stop
APT,2025-07-05 05:17:31.625301,2025-07-05 05:22:31.625301,short,11.436181,11.695414,10.658485,11.695414,-1.0,-11.8508,522.8,11.8508,0.04,11838.9254,stop
APT,2025-07-05 05:27:31.625301,2025-07-05 05:32:31.625301,short,11.988247,12.117715,11.599842,12.117715,-1.0,-11.8389,1096.24,11.8389,0.09,11827.0865,stop
APT,2025-07-05 06:02:31.625301,2025-07-05 06:07:31.625301,short,11.889253,12.017042,11.505884,12.017042,-1.0,-11.8271,1100.36,11.8271,0.09,11815.2594,stop
APT,2025-07-05 06:42:31.625301,2025-07-05 06:47:31.625301,short,11.392351,11.662376,10.582275,11.662376,-1.0,-11.8153,498.49,11.8153,0.04,11803.4441,stop
APT,2025-07-05 07:47:31.625301,2025-07-05 07:52:31.625301,short,9.984686,10.229035,9.251636,10.229035,-1.0,-11.8034,482.32,11.8034,0.04,11791.6407,stop
APT,2025-07-05 17:02:31.625301,2025-07-05 17:12:31.625301,short,3.902085,3.902085,3.610568,3.902085,0.0,0.0,473.51,11.7916,0.04,11791.6407,stop
APT,2025-07-05 23:32:31.625301,2025-07-05 23:37:31.625301,short,4.095447,4.207679,3.758751,4.207679,-1.0,-11.7916,430.29,11.7916,0.04,11779.8491,stop
APT,2025-07-06 18:57:31.625301,2025-07-06 19:02:31.625301,long,4.675496,4.608254,4.877219,4.608254,-1.0,-11.7798,819.09,11.7798,0.07,11768.0692,stop
APT,2025-07-07 01:37:31.625301,2025-07-07 01:42:31.625301,long,6.845071,6.750401,7.129083,7.129083,3.0,35.3042,850.88,11.7681,0.07,11803.3734,target
APT,2025-07-07 10:42:31.625301,2025-07-07 11:12:31.625301,long,13.900248,13.900248,14.67474,13.900248,0.0,0.0,635.53,11.8034,0.05,11803.3734,stop
APT,2025-07-07 13:52:31.625301,2025-07-07 13:57:31.625301,long,12.16363,12.091376,12.380395,12.091376,-1.0,-11.8034,1987.02,11.8034,0.17,11791.57,stop
APT,2025-07-07 14:02:31.625301,2025-07-07 14:07:31.625301,long,11.908869,11.750627,12.383594,11.750627,-1.0,-11.7916,887.4,11.7916,0.08,11779.7785,stop
APT,2025-07-07 14:17:31.625301,2025-07-07 14:22:31.625301,long,11.475451,11.352437,11.844492,11.844492,3.0,35.3393,1098.89,11.7798,0.09,11815.1178,target
APT,2025-07-07 15:07:31.625301,2025-07-07 15:22:31.625301,long,12.160644,12.164531,13.094791,13.094791,2.25,35.4454,461.42,11.8151,0.04,11850.5632,target
APT,2025-07-07 23:27:31.625301,2025-07-07 23:37:31.625301,short,8.205337,8.205337,7.95971,8.205337,0.0,0.0,1187.63,11.8506,0.1,11850.5632,stop
APT,2025-07-08 00:22:31.625301,2025-07-08 00:32:31.625301,short,8.268441,8.427212,7.792129,7.792129,3.0,35.5517,617.15,11.8506,0.05,11886.1148,target
APT,2025-07-08 02:32:31.625301,2025-07-08 02:37:31.625301,short,7.004074,7.182705,6.46818,7.182705,-1.0,-11.8861,466.05,11.8861,0.04,11874.2287,stop
APT,2025-07-08 09:17:31.625301,2025-07-08 09:22:31.625301,short,6.967264,7.119471,6.510645,6.510645,3.0,35.6227,543.54,11.8742,0.05,11909.8514,target
APT,2025-07-08 10:02:31.625301,2025-07-08 10:07:31.625301,short,6.162904,6.297227,5.759934,6.297227,-1.0,-11.9099,546.44,11.9099,0.05,11897.9416,stop
APT,2025-07-08 10:47:31.625301,2025-07-08 10:52:31.625301,short,4.892967,5.035062,4.466684,5.035062,-1.0,-11.8979,409.7,11.8979,0.03,11886.0436,stop
APT,2025-07-08 12:42:31.625301,2025-07-08 12:47:31.625301,short,5.131321,5.208867,4.898681,4.898681,3.0,35.6581,786.51,11.886,0.07,11921.7018,target
APT,2025-07-08 13:07:31.625301,2025-07-08 13:12:31.625301,short,4.55182,4.679981,4.167339,4.167339,3.0,35.7651,423.42,11.9217,0.04,11957.4669,target
APT,2025-07-09 18:42:31.625301,2025-07-09 18:52:31.625301,long,5.65123,5.486332,6.145925,6.145925,3.0,35.8724,409.79,11.9575,0.03,11993.3393,target
APT,2025-07-09 18:57:31.625301,2025-07-09 19:07:31.625301,long,6.223639,6.223639,6.487232,6.223639,0.0,0.0,849.52,11.9933,0.07,11993.3393,stop
APT,2025-07-09 19:12:31.625301,2025-07-09 19:17:31.625301,long,5.684692,5.527016,6.157722,5.527016,-1.0,-11.9933,432.39,11.9933,0.04,11981.3459,stop
APT,2025-07-10 22:12:31.625301,2025-07-10 22:17:31.625301,long,8.456652,8.300294,8.925728,8.925728,3.0,35.944,648.01,11.9813,0.05,12017.29,target
APT,2025-07-10 22:47:31.625301,2025-07-10 22:57:31.625301,long,8.810472,8.5933,9.461986,8.5933,-1.0,-12.0173,487.53,12.0173,0.04,12005.2727,stop
APT,2025-07-11 01:02:31.625301,2025-07-11 01:12:31.625301,long,12.186335,11.900569,13.043633,11.900569,-1.0,-12.0053,511.96,12.0053,0.04,11993.2674,stop
APT,2025-07-11 02:27:31.625301,2025-07-11 02:32:31.625301,long,11.935034,11.692418,12.662884,11.692418,-1.0,-11.9933,589.98,11.9933,0.05,11981.2741,stop
APT,2025-07-11 05:27:31.625301,2025-07-11 05:37:31.625301,long,13.637536,13.358668,14.474141,13.358668,-1.0,-11.9813,585.92,11.9813,0.05,11969.2929,stop
APT,2025-07-11 06:17:31.625301,2025-07-11 06:22:31.625301,long,12.320039,12.027228,13.198474,12.027228,-1.0,-11.9693,503.61,11.9693,0.04,11957.3236,stop
APT,2025-07-11 08:12:31.625301,2025-07-11 08:17:31.625301,long,14.127747,13.739725,15.291811,13.739725,-1.0,-11.9573,435.36,11.9573,0.04,11945.3662,stop
APT,2025-07-11 08:27:31.625301,2025-07-11 08:37:31.625301,long,14.387486,14.001866,15.544346,14.001866,-1.0,-11.9454,445.68,11.9454,0.04,11933.4209,stop
APT,2025-07-11 09:02:31.625301,2025-07-11 09:07:31.625301,long,14.659099,14.485699,15.179296,14.485699,-1.0,-11.9334,1008.85,11.9334,0.08,11921.4875,stop
APT,2025-07-11 11:37:31.625301,2025-07-11 11:52:31.625301,long,13.751932,13.751932,14.981855,13.751932,0.0,0.0,399.89,11.9215,0.03,11921.4875,stop
APT,2025-07-11 13:17:31.625301,2025-07-11 13:22:31.625301,long,12.353215,12.033341,13.312836,12.033341,-1.0,-11.9215,460.4,11.9215,0.04,11909.566,stop
APT,2025-07-11 17:27:31.625301,2025-07-11 17:47:31.625301,short,11.696523,11.696523,10.895189,10.895189,2.25,35.7287,521.51,11.9096,0.04,11945.2947,target
APT,2025-07-11 19:52:31.625301,2025-07-11 20:12:31.625301,short,8.394308,8.394308,7.959134,8.394308,0.0,0.0,691.26,11.9453,0.06,11945.2947,stop
APT,2025-07-11 21:22:31.625301,2025-07-11 21:37:31.625301,short,10.120161,10.120161,9.347821,10.120161,0.0,0.0,469.57,11.9453,0.04,11945.2947,stop
APT,2025-07-11 22:07:31.625301,2025-07-11 22:12:31.625301,short,11.30131,11.423867,10.933636,11.423867,-1.0,-11.9453,1101.5,11.9453,0.09,11933.3494,stop
APT,2025-07-12 07:52:31.625301,2025-07-12 07:57:31.625301,long,13.225088,13.090846,13.627812,13.090846,-1.0,-11.9333,1175.64,11.9333,0.1,11921.416,stop
APT,2025-07-12 12:27:31.625301,2025-07-12 12:47:31.625301,long,16.317896,16.995236,17.747365,17.747365,2.25,35.7642,408.26,11.9214,0.03,11957.1803,target
APT,2025-07-12 14:37:31.625301,2025-07-12 14:47:31.625301,long,16.400206,15.927463,17.818437,15.927463,-1.0,-11.9572,414.81,11.9572,0.03,11945.2231,stop
APT,2025-07-12 14:52:31.625301,2025-07-12 14:57:31.625301,long,16.113119,15.76611,17.154147,15.76611,-1.0,-11.9452,554.67,11.9452,0.05,11933.2779,stop
APT,2025-07-12 15:07:31.625301,2025-07-12 15:17:31.625301,long,15.771641,15.31817,17.132052,15.31817,-1.0,-11.9333,415.04,11.9333,0.03,11921.3446,stop
APT,2025-07-12 15:37:31.625301,2025-07-12 15:42:31.625301,long,13.719001,13.597063,14.084816,13.597063,-1.0,-11.9213,1341.24,11.9213,0.11,11909.4232,stop
APT,2025-07-12 21:57:31.625301,2025-07-12 22:12:31.625301,short,12.222307,12.222307,11.604017,12.222307,0.0,0.0,706.27,11.9094,0.06,11909.4232,stop
APT,2025-07-12 22:27:31.625301,2025-07-12 22:37:31.625301,short,11.687988,11.687988,10.779162,10.779162,2.25,35.7283,459.48,11.9094,0.04,11945.1515,target
APT,2025-07-13 05:37:31.625301,2025-07-13 05:42:31.625301,short,10.715814,11.005167,9.847753,11.005167,-1.0,-11.9452,442.37,11.9452,0.04,11933.2064,stop
APT,2025-07-13 12:27:31.625301,2025-07-13 12:32:31.625301,short,5.876687,5.932969,5.707842,5.932969,-1.0,-11.9332,1246.01,11.9332,0.1,11921.2732,stop
APT,2025-07-13 18:37:31.625301,2025-07-13 18:57:31.625301,short,6.678983,6.874093,6.093655,6.874093,-1.0,-11.9213,408.09,11.9213,0.03,11909.3519,stop
APT,2025-07-14 01:17:31.625301,2025-07-14 01:27:31.625301,long,9.181011,9.181011,9.531243,9.181011,0.0,0.0,936.58,11.9094,0.08,11909.3519,stop
APT,2025-07-14 05:52:31.625301,2025-07-14 05:57:31.625301,long,12.604478,12.330504,13.426401,13.426401,3.0,35.7281,547.9,11.9094,0.05,11945.0799,target
APT,2025-07-14 06:32:31.625301,2025-07-14 06:47:31.625301,long,14.607991,14.607991,15.620136,14.607991,0.0,0.0,517.2,11.9451,0.04,11945.0799,stop
APT,2025-07-14 09:17:31.625301,2025-07-14 09:27:31.625301,long,14.189553,14.189553,15.177257,14.189553,0.0,0.0,514.82,11.9451,0.04,11945.0799,stop
APT,2025-07-14 09:47:31.625301,2025-07-14 10:17:31.625301,long,15.156393,15.348317,16.389542,16.389542,2.25,35.8352,440.44,11.9451,0.04,11980.9152,target
APT,2025-07-14 11:17:31.625301,2025-07-14 11:22:31.625301,long,15.505436,15.205859,16.404166,15.205859,-1.0,-11.9809,620.11,11.9809,0.05,11968.9343,stop
APT,2025-07-14 11:32:31.625301,2025-07-14 11:37:31.625301,long,14.956159,14.776979,15.493701,14.776979,-1.0,-11.9689,999.04,11.9689,0.08,11956.9653,stop
APT,2025-07-14 12:02:31.625301,2025-07-14 12:27:31.625301,long,13.971182,14.121722,15.218786,15.218786,2.25,35.8709,401.7,11.957,0.03,11992.8362,target
APT,2025-07-14 12:42:31.625301,2025-07-14 12:47:31.625301,long,16.569172,16.100514,17.975149,16.100514,-1.0,-11.9928,424.0,11.9928,0.04,11980.8434,stop
APT,2025-07-14 15:47:31.625301,2025-07-14 15:52:31.625301,long,15.10828,14.731595,16.238335,14.731595,-1.0,-11.9808,480.53,11.9808,0.04,11968.8625,stop
APT,2025-07-14 16:17:31.625301,2025-07-14 16:32:31.625301,long,15.339669,15.085479,16.102242,16.102242,3.0,35.9066,722.29,11.9689,0.06,12004.7691,target
APT,2025-07-14 16:42:31.625301,2025-07-14 16:47:31.625301,long,16.573528,16.154665,17.830119,16.154665,-1.0,-12.0048,475.0,12.0048,0.04,11992.7644,stop
APT,2025-07-14 16:52:31.625301,2025-07-14 17:02:31.625301,long,15.503775,15.134174,16.612577,15.134174,-1.0,-11.9928,503.06,11.9928,0.04,11980.7716,stop
APT,2025-07-14 18:37:31.625301,2025-07-14 18:57:31.625301,long,14.657863,14.391147,15.458013,14.391147,-1.0,-11.9808,658.42,11.9808,0.05,11968.7908,stop
APT,2025-07-14 20:07:31.625301,2025-07-14 20:17:31.625301,short,13.752168,13.752168,13.051503,13.051503,2.25,35.9064,704.75,11.9688,0.06,12004.6972,target
APT,2025-07-14 21:37:31.625301,2025-07-14 21:47:31.625301,short,14.513592,14.892319,13.377413,14.892319,-1.0,-12.0047,460.05,12.0047,0.04,11992.6925,stop
APT,2025-07-14 22:22:31.625301,2025-07-14 22:27:31.625301,short,14.7233,15.01822,13.83854,13.83854,3.0,35.9781,598.71,11.9927,0.05,12028.6706,target
APT,2025-07-14 22:32:31.625301,2025-07-14 22:37:31.625301,short,13.086885,13.428714,12.061396,13.428714,-1.0,-12.0287,460.52,12.0287,0.04,12016.6419,stop
APT,2025-07-15 12:47:31.625301,2025-07-15 12:52:31.625301,long,14.99003,14.690306,15.889204,14.690306,-1.0,-12.0166,600.98,12.0166,0.05,12004.6253,stop
APT,2025-07-15 18:22:31.625301,2025-07-15 18:27:31.625301,short,12.367215,12.563509,11.778332,12.563509,-1.0,-12.0046,756.33,12.0046,0.06,11992.6206,stop
APT,2025-07-15 18:32:31.625301,2025-07-15 18:37:31.625301,short,12.542383,12.770964,11.856641,12.770964,-1.0,-11.9926,658.04,11.9926,0.05,11980.628,stop
APT,2025-07-15 19:17:31.625301,2025-07-15 19:22:31.625301,short,13.500254,13.713881,12.859373,12.859373,3.0,35.9419,757.12,11.9806,0.06,12016.5699,target
APT,2025-07-15 22:52:31.625301,2025-07-15 22:57:31.625301,long,16.142399,15.921952,16.803739,15.921952,-1.0,-12.0166,879.92,12.0166,0.07,12004.5533,stop
APT,2025-07-15 23:42:31.625301,2025-07-16 00:02:31.625301,long,15.001833,15.145097,16.217286,16.217286,2.25,36.0137,444.5,12.0046,0.04,12040.567,target
APT,2025-07-16 00:07:31.625301,2025-07-16 00:12:31.625301,long,16.827216,16.451218,17.955209,16.451218,-1.0,-12.0406,538.86,12.0406,0.04,12028.5264,stop
APT,2025-07-16 00:22:31.625301,2025-07-16 00:32:31.625301,long,16.299155,16.021457,17.132252,16.021457,-1.0,-12.0285,706.0,12.0285,0.06,12016.4979,stop
APT,2025-07-16 01:37:31.625301,2025-07-16 01:47:31.625301,long,16.245756,15.800846,17.580488,15.800846,-1.0,-12.0165,438.78,12.0165,0.04,12004.4814,stop
APT,2025-07-16 03:57:31.625301,2025-07-16 04:02:31.625301,long,15.890893,15.614449,16.720227,15.614449,-1.0,-12.0045,690.06,12.0045,0.06,11992.4769,stop
APT,2025-07-16 07:02:31.625301,2025-07-16 07:12:31.625301,short,12.215924,12.535637,11.256783,11.256783,3.0,35.9774,458.22,11.9925,0.04,12028.4544,target
APT,2025-07-16 09:22:31.625301,2025-07-16 09:32:31.625301,short,10.490642,10.725766,9.785269,9.785269,3.0,36.0854,536.68,12.0285,0.04,12064.5397,target
APT,2025-07-16 12:17:31.625301,2025-07-16 12:22:31.625301,short,11.538554,11.712806,11.0158,11.712806,-1.0,-12.0645,798.89,12.0645,0.07,12052.4752,stop
APT,2025-07-16 14:57:31.625301,2025-07-16 15:02:31.625301,short,10.530482,10.779354,9.783867,10.779354,-1.0,-12.0525,509.98,12.0525,0.04,12040.4227,stop
APT,2025-07-16 15:37:31.625301,2025-07-16 15:47:31.625301,short,9.973608,10.175982,9.366486,10.175982,-1.0,-12.0404,593.39,12.0404,0.05,12028.3823,stop
APT,2025-07-17 01:12:31.625301,2025-07-17 01:17:31.625301,short,8.36601,8.508263,7.93925,8.508263,-1.0,-12.0284,707.4,12.0284,0.06,12016.3539,stop
APT,2025-07-17 21:52:31.625301,2025-07-17 22:02:31.625301,long,5.46363,5.309319,5.926563,5.926563,3.0,36.0491,425.46,12.0164,0.04,12052.403,target
APT,2025-07-18 08:27:31.625301,2025-07-18 08:32:31.625301,long,20.168967,19.686198,21.617274,19.686198,-1.0,-12.0524,503.52,12.0524,0.04,12040.3506,stop
APT,2025-07-18 08:47:31.625301,2025-07-18 08:52:31.625301,long,19.084341,18.84871,19.791234,18.84871,-1.0,-12.0404,975.18,12.0404,0.08,12028.3102,stop
APT,2025-07-18 11:07:31.625301,2025-07-18 11:22:31.625301,long,19.315144,18.791018,20.887523,18.791018,-1.0,-12.0283,443.27,12.0283,0.04,12016.2819,stop
APT,2025-07-18 11:42:31.625301,2025-07-18 12:07:31.625301,long,20.251036,20.251036,21.356362,21.356362,2.25,36.0488,660.46,12.0163,0.05,12052.3307,target
APT,2025-07-18 12:57:31.625301,2025-07-18 13:02:31.625301,long,20.865976,20.585595,21.707118,20.585595,-1.0,-12.0523,896.94,12.0523,0.07,12040.2784,stop
APT,2025-07-18 14:27:31.625301,2025-07-18 14:37:31.625301,long,18.833539,18.833539,19.921805,18.833539,0.0,0.0,625.11,12.0403,0.05,12040.2784,stop
APT,2025-07-18 18:42:31.625301,2025-07-18 19:32:31.625301,short,16.863534,16.641482,15.528336,16.641482,0.4989,6.0071,456.21,12.0403,0.04,12046.2855,stop
APT,2025-07-18 21:27:31.625301,2025-07-18 21:32:31.625301,short,17.919321,18.326917,16.696531,18.326917,-1.0,-12.0463,529.6,12.0463,0.04,12034.2393,stop
APT,2025-07-18 21:42:31.625301,2025-07-18 21:47:31.625301,short,18.159287,18.518362,17.082059,18.518362,-1.0,-12.0342,608.6,12.0342,0.05,12022.205,stop
APT,2025-07-18 23:17:31.625301,2025-07-18 23:22:31.625301,short,17.618282,17.769379,17.164992,17.769379,-1.0,-12.0222,1401.82,12.0222,0.12,12010.1828,stop
APT,2025-07-18 23:27:31.625301,2025-07-18 23:37:31.625301,short,17.049826,17.344657,16.165335,16.165335,3.0,36.0305,694.54,12.0102,0.06,12046.2134,target
APT,2025-07-19 00:02:31.625301,2025-07-19 00:07:31.625301,short,16.998102,17.268132,16.188014,17.268132,-1.0,-12.0462,758.3,12.0462,0.06,12034.1671,stop
APT,2025-07-19 00:17:31.625301,2025-07-19 00:52:31.625301,short,16.829034,17.213047,15.676992,17.213047,-1.0,-12.0342,527.39,12.0342,0.04,12022.133,stop
APT,2025-07-19 01:27:31.625301,2025-07-19 01:37:31.625301,short,17.612294,17.612294,16.585428,17.612294,0.0,0.0,618.59,12.0221,0.05,12022.133,stop
APT,2025-07-19 08:22:31.625301,2025-07-19 08:27:31.625301,short,14.127252,14.44602,13.170945,14.44602,-1.0,-12.0221,532.8,12.0221,0.04,12010.1108,stop
APT,2025-07-19 09:42:31.625301,2025-07-19 09:47:31.625301,short,16.33818,16.562585,15.664965,16.562585,-1.0,-12.0101,874.42,12.0101,0.07,11998.1007,stop
APT,2025-07-19 16:02:31.625301,2025-07-19 16:12:31.625301,long,20.965723,20.431549,22.568245,20.431549,-1.0,-11.9981,470.91,11.9981,0.04,11986.1026,stop
APT,2025-07-19 16:17:31.625301,2025-07-19 16:27:31.625301,long,20.556425,20.19196,21.649818,20.19196,-1.0,-11.9861,676.04,11.9861,0.06,11974.1165,stop
APT,2025-07-19 17:37:31.625301,2025-07-19 17:42:31.625301,long,18.153339,17.682406,19.566139,17.682406,-1.0,-11.9741,461.57,11.9741,0.04,11962.1424,stop
APT,2025-07-19 23:17:31.625301,2025-07-19 23:22:31.625301,short,16.779467,17.14134,15.693848,17.14134,-1.0,-11.9621,554.67,11.9621,0.05,11950.1803,stop
APT,2025-07-19 23:52:31.625301,2025-07-19 23:57:31.625301,short,17.152653,17.374259,16.487837,17.374259,-1.0,-11.9502,924.96,11.9502,0.08,11938.2301,stop
APT,2025-07-20 03:27:31.625301,2025-07-20 03:32:31.625301,long,18.330921,18.085411,19.06745,18.085411,-1.0,-11.9382,891.37,11.9382,0.07,11926.2919,stop
APT,2025-07-20 04:02:31.625301,2025-07-20 04:27:31.625301,long,19.555423,19.555423,20.499639,20.499639,2.25,35.7789,741.01,11.9263,0.06,11962.0707,target
APT,2025-07-20 09:47:31.625301,2025-07-20 10:22:31.625301,long,22.376194,22.457337,23.754524,22.457337,0.1766,2.1126,582.59,11.9621,0.05,11964.1834,stop
APT,2025-07-20 11:07:31.625301,2025-07-20 11:17:31.625301,long,22.172328,21.724988,23.514348,21.724988,-1.0,-11.9642,593.0,11.9642,0.05,11952.2192,stop
APT,2025-07-20 11:22:31.625301,2025-07-20 11:27:31.625301,long,21.934589,21.553455,23.077989,21.553455,-1.0,-11.9522,687.86,11.9522,0.06,11940.267,stop
APT,2025-07-20 16:42:31.625301,2025-07-20 17:02:31.625301,long,27.288574,26.841854,28.628735,26.841854,-1.0,-11.9403,729.39,11.9403,0.06,11928.3267,stop
APT,2025-07-20 17:32:31.625301,2025-07-20 18:07:31.625301,long,25.854071,26.623814,27.505151,27.505151,2.25,35.785,560.35,11.9283,0.05,11964.1117,target
APT,2025-07-20 18:12:31.625301,2025-07-20 18:27:31.625301,long,27.669337,28.08639,29.003777,29.003777,2.25,35.8923,744.22,11.9641,0.06,12000.004,target
APT,2025-07-20 19:52:31.625301,2025-07-20 20:12:31.625301,long,26.951429,26.548034,28.161612,26.548034,-1.0,-12.0,801.74,12.0,0.07,11988.004,stop
APT,2025-07-21 01:17:31.625301,2025-07-21 01:22:31.625301,long,25.944648,25.441689,27.453526,25.441689,-1.0,-11.988,618.39,11.988,0.05,11976.016,stop
APT,2025-07-21 01:37:31.625301,2025-07-21 01:47:31.625301,long,26.112076,25.473878,28.02667,25.473878,-1.0,-11.976,490.0,11.976,0.04,11964.04,stop
APT,2025-07-21 02:57:31.625301,2025-07-21 03:02:31.625301,short,24.112474,24.668249,22.445151,24.668249,-1.0,-11.964,519.06,11.964,0.04,11952.0759,stop
APT,2025-07-21 05:17:31.625301,2025-07-21 05:27:31.625301,short,22.447932,22.885091,21.136455,22.885091,-1.0,-11.9521,613.73,11.9521,0.05,11940.1239,stop
APT,2025-07-21 06:32:31.625301,2025-07-21 06:37:31.625301,short,22.403652,22.616964,21.763716,22.616964,-1.0,-11.9401,1254.04,11.9401,0.11,11928.1838,stop
APT,2025-07-21 07:17:31.625301,2025-07-21 07:22:31.625301,short,23.935909,24.187285,23.181784,24.187285,-1.0,-11.9282,1135.8,11.9282,0.1,11916.2556,stop
APT,2025-07-21 13:02:31.625301,2025-07-21 13:07:31.625301,long,28.319655,27.515562,30.731933,27.515562,-1.0,-11.9163,419.68,11.9163,0.04,11904.3393,stop
APT,2025-07-21 14:07:31.625301,2025-07-21 14:32:31.625301,long,28.148188,28.148188,30.268081,28.148188,0.0,0.0,474.2,11.9043,0.04,11904.3393,stop
APT,2025-07-21 20:47:31.625301,2025-07-21 21:07:31.625301,long,27.677579,27.961998,28.807857,28.807857,2.25,35.713,874.52,11.9043,0.07,11940.0523,target
APT,2025-07-22 00:02:31.625301,2025-07-22 00:22:31.625301,long,30.289675,29.620854,32.296136,29.620854,-1.0,-11.9401,540.74,11.9401,0.05,11928.1123,stop
APT,2025-07-22 01:02:31.625301,2025-07-22 01:12:31.625301,long,30.212273,29.701108,31.745768,29.701108,-1.0,-11.9281,705.01,11.9281,0.06,11916.1842,stop
APT,2025-07-22 01:22:31.625301,2025-07-22 01:27:31.625301,long,29.498738,29.030571,30.90324,29.030571,-1.0,-11.9162,750.83,11.9162,0.06,11904.268,stop
APT,2025-07-22 01:47:31.625301,2025-07-22 01:52:31.625301,long,29.46894,28.972834,30.957258,28.972834,-1.0,-11.9043,707.12,11.9043,0.06,11892.3637,stop
APT,2025-07-22 03:57:31.625301,2025-07-22 04:02:31.625301,short,26.790576,27.103156,25.852838,27.103156,-1.0,-11.8924,1019.27,11.8924,0.09,11880.4713,stop
